Date,Confirmed,Recovered,Deaths,Day_deaths,Day_confirmed,Day_recovered,Rt,Rt2,Rate_conf,Rate_ill,Region,Remaining_ill,MA7_dayconfirmed,MA14_dayconfirmed,MA7_remaining_ill,MA14_remaining_ill,Change_dayconf,Change_remill
2020-09-28,2419,1848,40,0,6,2,1.158,1.009,0.2086112732876671,0.2747480182958379,Чечня,531,5.0,5.142857142857143,524.1428571428571,526.7142857142857,2,4
2020-09-29,2424,1871,40,0,5,23,1.0,1.009,0.20756890062981406,0.2632645834723213,Чечня,513,5.142857142857143,5.142857142857143,523.4285714285714,525.5,-1,-18
2020-09-30,2428,1877,40,0,4,6,0.905,1.008,0.2064123861033796,0.25898726350306883,Чечня,511,5.0,5.142857142857143,521.7142857142857,524.0714285714286,-1,-2
2020-10-01,2434,1883,40,0,6,6,1.05,1.009,0.20536081152112964,0.2553748663155054,Чечня,511,5.285714285714286,5.214285714285714,520.2857142857143,522.2857142857143,2,0
2020-10-02,2441,1889,40,0,7,6,1.0,1.009,0.20432882459446045,0.2518817336547449,Чечня,512,5.285714285714286,5.214285714285714,518.8571428571429,520.1428571428571,1,1
2020-10-03,2447,1908,40,0,6,19,1.15,1.009,0.20315449870568916,0.2406071593889832,Чечня,499,5.428571428571429,5.214285714285714,514.8571428571429,518.4285714285714,-1,-13
2020-10-04,2451,1908,40,0,4,0,1.211,1.009,0.20172822903026416,0.2344988344988345,Чечня,503,5.428571428571429,5.214285714285714,511.42857142857144,517.1428571428571,-2,4
2020-10-05,2458,1913,41,1,7,5,1.143,1.009,0.2005075500310387,0.2269350263406727,Чечня,504,5.571428571428571,5.285714285714286,507.57142857142856,515.8571428571429,3,1
2020-10-06,2463,1948,41,0,5,35,1.0,1.009,0.19902965970211006,0.20856709128110357,Чечня,474,5.571428571428571,5.357142857142857,502.0,512.7142857142857,-2,-30
2020-10-07,2469,1958,41,0,6,10,0.957,1.009,0.1977384614522124,0.20304217661213328,Чечня,470,5.857142857142857,5.428571428571429,496.14285714285717,508.92857142857144,1,-4
2020-10-08,2473,1966,41,0,4,8,0.957,1.009,0.19625239661236463,0.19768630661740064,Чечня,466,5.571428571428571,5.428571428571429,489.7142857142857,505.0,-2,-4
2020-10-09,2479,1966,41,0,6,0,0.875,1.009,0.19485347867301558,0.19620884602593947,Чечня,472,5.428571428571429,5.357142857142857,484.0,501.42857142857144,2,6
2020-10-10,2484,2031,42,1,5,65,0.955,1.009,0.19329475738550944,0.1667789347249162,Чечня,411,5.285714285714286,5.357142857142857,471.42857142857144,493.14285714285717,-1,-61
2020-10-11,2491,2033,42,0,7,2,1.0,1.009,0.19180453339370054,0.16270401558203842,Чечня,416,5.714285714285714,5.571428571428571,459.0,485.2142857142857,2,5
2020-10-12,2498,2035,42,0,7,2,1.136,1.009,0.19035136515000267,0.15865658198701352,Чечня,421,5.714285714285714,5.642857142857143,447.14285714285717,477.35714285714283,0,5
2020-10-13,2503,2039,42,0,5,4,1.143,1.009,0.18873786173500087,0.15547458432654085,Чечня,422,5.714285714285714,5.642857142857143,439.7142857142857,470.85714285714283,-2,1
2020-10-14,2507,2041,42,0,4,2,1.095,1.009,0.18703246546389946,0.15279334339943568,Чечня,424,5.428571428571429,5.642857142857143,433.14285714285717,464.64285714285717,-1,2
2020-10-15,2513,2041,42,0,6,0,1.0,1.009,0.1855758870977866,0.1521719897372379,Чечня,430,5.714285714285714,5.642857142857143,428.0,458.85714285714283,2,6
2020-10-16,2517,2045,43,1,4,4,0.76,1.009,0.18381480348174595,0.14843879754193656,Чечня,429,5.428571428571429,5.428571428571429,421.85714285714283,452.92857142857144,-2,-1
2020-10-17,2522,2047,43,0,5,2,0.792,1.008,0.1821944973216253,0.14642380200248106,Чечня,432,5.428571428571429,5.357142857142857,424.85714285714283,448.14285714285717,1,3
2020-10-18,2528,2050,43,0,6,3,0.913,1.008,0.18065736986309203,0.1428238407464926,Чечня,435,5.285714285714286,5.5,427.57142857142856,443.2857142857143,1,3
2020-10-19,2535,2057,43,0,7,7,1.0,1.008,0.1791119439051067,0.13807507475098874,Чечня,435,5.285714285714286,5.5,429.57142857142856,438.35714285714283,1,0
2020-10-20,2541,2060,43,0,6,3,1.263,1.009,0.17748937403737686,0.13628217254941008,Чечня,438,5.428571428571429,5.571428571428571,431.85714285714283,435.7857142857143,-1,3
2020-10-21,2545,2060,43,0,4,0,1.211,1.009,0.17584042395160762,0.13565647606215644,Чечня,442,5.428571428571429,5.428571428571429,434.42857142857144,433.7857142857143,-2,4
2020-10-22,2551,2066,44,1,6,6,1.095,1.009,0.17433127452494557,0.1336055938632315,Чечня,441,5.428571428571429,5.571428571428571,436.0,432.0,2,-1
2020-10-23,2559,2070,44,0,8,4,1.091,1.009,0.17282996746014914,0.13249173787477297,Чечня,445,6.0,5.714285714285714,438.2857142857143,430.07142857142856,2,4
2020-10-24,2568,2075,44,0,9,5,1.125,1.01,0.17152395156986494,0.13185406192735988,Чечня,449,6.571428571428571,6.0,440.7142857142857,432.7857142857143,1,4
2020-10-25,2577,2081,45,1,9,6,1.391,1.01,0.17022519002534553,0.1291135254290663,Чечня,451,7.0,6.142857142857143,443.0,435.2857142857143,0,2
2020-10-26,2586,2085,45,0,9,4,1.522,1.012,0.1688845002429429,0.127069406089857,Чечня,456,7.285714285714286,6.285714285714286,446.0,437.7857142857143,0,5
2020-10-27,2596,2088,45,0,10,3,1.542,1.013,0.16772474534395848,0.12781404850308492,Чечня,463,7.857142857142857,6.642857142857143,449.57142857142856,440.7142857142857,1,7
2020-10-28,2606,2091,46,1,10,3,1.407,1.014,0.1666265978506064,0.12823317110515667,Чечня,469,8.714285714285714,7.071428571428571,453.42857142857144,443.92857142857144,0,6
2020-10-29,2617,2095,47,1,11,4,1.25,1.015,0.1654556225512789,0.12895309093771973,Чечня,475,9.428571428571429,7.428571428571429,458.2857142857143,447.14285714285717,1,6
2020-10-30,2629,2099,47,0,12,4,1.229,1.015,0.16431496472447088,0.12992253066494514,Чечня,483,10.0,8.0,463.7142857142857,451.0,1,8
2020-10-31,2643,2102,47,0,14,3,1.27,1.016,0.1633381043139058,0.131834582292534,Чечня,494,10.714285714285714,8.642857142857142,470.14285714285717,455.42857142857144,2,11
2020-11-01,2656,2105,48,1,13,3,1.316,1.017,0.16226972331668074,0.13137515573049027,Чечня,503,11.285714285714286,9.142857142857142,477.57142857142856,460.2857142857143,-1,9
2020-11-02,2669,2110,48,0,13,5,1.3,1.018,0.16126517940977791,0.13084715208996958,Чечня,511,11.857142857142858,9.571428571428571,485.42857142857144,465.7142857142857,0,8
2020-11-03,2683,2110,48,0,14,0,1.256,1.019,0.16030486005140748,0.13342007756153842,Чечня,525,12.428571428571429,10.142857142857142,494.2857142857143,471.92857142857144,1,14
2020-11-04,2701,2120,48,0,18,10,1.234,1.02,0.15949650831968273,0.13415352398403246,Чечня,533,13.571428571428571,11.142857142857142,503.42857142857144,478.42857142857144,4,8
2020-11-05,2724,2122,48,0,23,2,1.36,1.022,0.15903244752337906,0.13706764312929884,Чечня,554,15.285714285714286,12.357142857142858,514.7142857142857,486.5,5,21
2020-11-06,2751,2126,48,0,27,4,1.577,1.025,0.15870177219863393,0.1416197668796281,Чечня,577,17.428571428571427,13.714285714285714,528.1428571428571,495.92857142857144,4,23
2020-11-07,2780,2131,48,0,29,5,1.796,1.029,0.15850968961750128,0.14635049116296286,Чечня,601,19.571428571428573,15.142857142857142,543.4285714285714,506.7857142857143,2,24
2020-11-08,2812,2140,48,0,32,9,1.914,1.033,0.15848199944317135,0.14879178211541855,Чечня,624,22.285714285714285,16.785714285714285,560.7142857142857,519.1428571428571,3,23
2020-11-09,2849,2146,48,0,37,6,1.838,1.039,0.15861863159277825,0.15225547306124157,Чечня,655,25.714285714285715,18.785714285714285,581.2857142857143,533.3571428571429,5,31
2020-03-12,0,0,0,0,0,0,,,0.0,0.0,Чувашия,0,,,,,0,0
2020-03-13,0,0,0,0,0,0,,,0.0,0.0,Чувашия,0,,,,,0,0
2020-03-14,0,0,0,0,0,0,,,0.0,0.0,Чувашия,0,,,,,0,0
2020-03-15,0,0,0,0,0,0,,,0.0,0.0,Чувашия,0,,,,,0,0
2020-03-16,0,0,0,0,0,0,,,0.0,0.0,Чувашия,0,,,,,0,0
2020-03-17,0,0,0,0,0,0,,,0.0,0.0,Чувашия,0,,,,,0,0
2020-03-18,0,0,0,0,0,0,,,0.0,0.0,Чувашия,0,0.0,,0.0,,0,0
2020-03-19,1,0,0,0,1,0,inf,inf,0.5025125628140703,0.5154639175257731,Чувашия,1,0.14285714285714285,,0.14285714285714285,,1,1
2020-03-20,1,0,0,0,0,0,inf,inf,0.3952569169960474,0.4149377593360996,Чувашия,1,0.14285714285714285,,0.2857142857142857,,-1,0
2020-03-21,1,0,0,0,0,0,inf,inf,0.32679738562091504,0.3448275862068966,Чувашия,1,0.14285714285714285,,0.42857142857142855,,0,0
2020-03-22,1,0,0,0,0,0,inf,inf,0.2724795640326976,0.2849002849002849,Чувашия,1,0.14285714285714285,,0.5714285714285714,,0,0
2020-03-23,1,0,0,0,0,0,0.0,4.0,0.228310502283105,0.2375296912114014,Чувашия,1,0.14285714285714285,,0.7142857142857143,,0,0
2020-03-24,1,0,0,0,0,0,0.0,2.0,0.20202020202020202,0.21141649048625794,Чувашия,1,0.14285714285714285,,0.8571428571428571,,0,0
2020-03-25,1,0,0,0,0,0,0.0,1.333,0.1519756838905775,0.1594896331738437,Чувашия,1,0.14285714285714285,0.07142857142857142,1.0,0.5,0,0
2020-03-26,1,0,0,0,0,0,0.0,1.0,0.11904761904761904,0.12453300124533001,Чувашия,1,0.0,0.07142857142857142,1.0,0.5714285714285714,0,0
2020-03-27,1,0,0,0,0,0,,1.0,0.09652509652509653,0.10090817356205853,Чувашия,1,0.0,0.07142857142857142,1.0,0.6428571428571429,0,0
2020-03-28,1,0,0,0,0,0,,1.0,0.07911392405063292,0.08244023083264633,Чувашия,1,0.0,0.07142857142857142,1.0,0.7142857142857143,0,0
2020-03-29,1,0,0,0,0,0,,1.0,0.0651890482398957,0.06839945280437756,Чувашия,1,0.0,0.07142857142857142,1.0,0.7857142857142857,0,0
2020-03-30,1,0,0,0,0,0,,1.0,0.054466230936819175,0.05678591709256105,Чувашия,1,0.0,0.07142857142857142,1.0,0.8571428571428571,0,0
2020-03-31,1,0,0,0,0,0,,1.0,0.04278990158322636,0.04547521600727603,Чувашия,1,0.0,0.07142857142857142,1.0,0.9285714285714286,0,0
2020-04-01,1,0,0,0,0,0,,1.0,0.036010082823190494,0.03901677721420211,Чувашия,1,0.0,0.07142857142857142,1.0,1.0,0,0
2020-04-02,1,0,0,0,0,0,,1.0,0.02818489289740699,0.03045994517209869,Чувашия,1,0.0,0.0,1.0,1.0,0,0
2020-04-03,1,0,0,0,0,0,,1.0,0.024102193299590263,0.02608242044861763,Чувашия,1,0.0,0.0,1.0,1.0,0,0
2020-04-04,1,0,0,0,0,0,,1.0,0.02113718030014796,0.022962112514351322,Чувашия,1,0.0,0.0,1.0,1.0,0,0
2020-04-05,1,1,0,0,0,1,,1.0,0.018556318426424197,0.0,Чувашия,0,0.0,0.0,0.8571428571428571,0.9285714285714286,0,-1
2020-04-06,3,1,0,0,2,0,inf,1.5,0.04729623206684534,0.03395585738539898,Чувашия,2,0.2857142857142857,0.14285714285714285,1.0,1.0,2,2
2020-04-07,6,1,0,0,3,0,inf,2.75,0.08003201280512205,0.07199424046076314,Чувашия,5,0.7142857142857143,0.35714285714285715,1.5714285714285714,1.2857142857142858,1,3
2020-04-08,15,1,0,0,9,0,inf,6.25,0.17297047970479704,0.17436791630340018,Чувашия,14,2.0,1.0,3.4285714285714284,2.2142857142857144,6,9
2020-04-09,17,1,0,0,2,0,inf,10.25,0.1678017964662916,0.17099497702254995,Чувашия,16,2.2857142857142856,1.1428571428571428,5.571428571428571,3.2857142857142856,-7,2
2020-04-10,32,1,0,0,15,0,14.5,11.667,0.2685239573718218,0.2811026478055858,Чувашия,31,4.428571428571429,2.2142857142857144,9.857142857142858,5.428571428571429,13,15
2020-04-11,39,1,0,0,7,0,6.6,9.364,0.2871024734982332,0.30563822086383013,Чувашия,38,5.428571428571429,2.7142857142857144,15.142857142857142,8.071428571428571,-8,7
2020-04-12,50,2,0,0,11,1,2.5,5.52,0.31727901516593693,0.33477472450829965,Чувашия,48,7.0,3.5,22.0,11.428571428571429,4,10
2020-04-13,65,2,0,0,15,0,3.0,4.537,0.35464862505456135,0.3770197486535009,Чувашия,63,8.857142857142858,4.571428571428571,30.714285714285715,15.857142857142858,4,15
2020-04-14,65,2,0,0,0,0,1.138,3.129,0.30802767510188606,0.3274768686973698,Чувашия,63,8.428571428571429,4.571428571428571,39.0,20.285714285714285,-15,0
2020-04-15,78,2,0,0,13,0,1.182,2.505,0.3184973458554512,0.34071550255536626,Чувашия,76,9.0,5.5,47.857142857142854,25.642857142857142,13,13
2020-04-16,125,2,1,1,47,0,2.143,2.413,0.44741928556088484,0.48027714353200535,Чувашия,122,15.428571428571429,8.857142857142858,63.0,34.285714285714285,34,46
2020-04-17,137,2,1,0,12,0,1.5,2.177,0.42801799550112474,0.45977011494252873,Чувашия,134,15.0,9.714285714285714,77.71428571428571,43.785714285714285,-35,12
2020-04-18,164,6,1,0,27,4,3.0,2.301,0.4457369608349414,0.4697364090596296,Чувашия,157,17.857142857142858,11.642857142857142,94.71428571428571,54.92857142857143,15,23
2020-04-19,193,9,1,0,29,3,2.949,2.399,0.4503768697640772,0.4668248258972985,Чувашия,183,20.428571428571427,13.714285714285714,114.0,68.0,2,26
2020-04-20,225,9,2,1,32,0,1.333,2.159,0.4774941109059655,0.49456898544025885,Чувашия,214,22.857142857142858,15.857142857142858,135.57142857142858,83.14285714285714,3,31
2020-04-21,235,9,5,3,10,0,1.361,2.017,0.4453878664973561,0.4562910352231903,Чувашия,221,24.285714285714285,16.357142857142858,158.14285714285714,98.57142857142857,-22,7
2020-04-22,262,14,5,0,27,5,0.99,1.815,0.45173192641252435,0.45792032563223156,Чувашия,243,26.285714285714285,17.642857142857142,182.0,114.92857142857143,17,22
2020-04-23,305,14,5,0,43,0,0.974,1.659,0.48587768626638844,0.4988923195004099,Чувашия,286,25.714285714285715,20.571428571428573,205.42857142857142,134.21428571428572,16,43
2020-04-24,348,17,5,0,43,3,1.23,1.599,0.507125994578998,0.5221095789490543,Чувашия,326,30.142857142857142,22.571428571428573,232.85714285714286,155.28571428571428,0,40
2020-04-25,383,31,7,2,35,14,1.51,1.589,0.5134874242505497,0.5099250631863665,Чувашия,345,31.285714285714285,24.571428571428573,259.7142857142857,177.21428571428572,-8,19
2020-04-26,421,31,8,1,38,0,1.622,1.592,0.5200805445403897,0.5201595882296872,Чувашия,382,32.57142857142857,26.5,288.14285714285717,201.07142857142858,3,37
2020-04-27,463,44,8,0,42,13,1.411,1.573,0.5312862175404776,0.5202004860267315,Чувашия,411,34.0,28.428571428571427,316.2857142857143,225.92857142857142,4,29
2020-04-28,502,44,8,0,39,0,1.252,1.538,0.5365655529190448,0.5342007170160735,Чувашия,450,38.142857142857146,31.214285714285715,349.0,253.57142857142858,-3,39
2020-04-29,539,70,8,0,37,26,1.054,1.483,0.5422589764484552,0.5230256066983583,Чувашия,461,39.57142857142857,32.92857142857143,380.14285714285717,281.07142857142856,-2,11
2020-04-30,586,97,8,0,47,27,1.038,1.434,0.5502450750248831,0.5127603778009936,Чувашия,481,40.142857142857146,32.92857142857143,408.0,306.7142857142857,10,20
2020-05-01,627,117,8,0,41,20,1.038,1.396,0.5479284459630694,0.5017691861743598,Чувашия,502,39.857142857142854,35.0,433.14285714285717,333.0,-6,21
2020-05-02,676,131,8,0,49,14,1.13,1.373,0.5449239847163332,0.49805692874168744,Чувашия,537,41.857142857142854,36.57142857142857,460.57142857142856,360.14285714285717,8,35
2020-05-03,731,134,8,0,55,3,1.231,1.361,0.5427398338369701,0.5044190189092902,Чувашия,589,44.285714285714285,38.42857142857143,490.14285714285717,389.14285714285717,6,52
2020-05-04,795,134,8,0,64,0,1.267,1.354,0.5472643665501005,0.5190077652463498,Чувашия,653,47.42857142857143,40.714285714285715,524.7142857142857,420.5,9,64
2020-05-05,844,149,8,0,49,15,1.323,1.351,0.5432194117268456,0.512480045354857,Чувашия,687,48.857142857142854,43.5,558.5714285714286,453.7857142857143,-15,34
2020-05-06,892,161,8,0,48,12,1.241,1.343,0.5375793260973066,0.5053646943696921,Чувашия,723,50.42857142857143,45.0,596.0,488.07142857142856,-1,36
2020-05-07,950,175,8,0,58,14,1.141,1.329,0.5362384285391736,0.5054965333614531,Чувашия,767,52.0,46.07142857142857,636.8571428571429,522.4285714285714,10,44
2020-05-08,1018,175,8,0,68,0,1.067,1.309,0.5418957835397825,0.5234190863045985,Чувашия,835,55.857142857142854,47.857142857142854,684.4285714285714,558.7857142857143,10,68
2020-05-09,1081,200,8,0,63,25,1.092,1.294,0.5441019549417141,0.5293058393408232,Чувашия,873,57.857142857142854,49.857142857142854,732.4285714285714,596.5,-5,38
2020-05-10,1144,205,8,0,63,5,1.167,1.285,0.5455724695738431,0.5367015051854244,Чувашия,931,59.0,51.642857142857146,781.2857142857143,635.7142857142857,0,58
2020-05-11,1220,255,8,0,76,50,1.233,1.282,0.5511782564695678,0.5330466652556062,Чувашия,957,60.714285714285715,54.07142857142857,824.7142857142857,674.7142857142857,13,26
2020-05-12,1282,302,8,0,62,47,1.184,1.276,0.5520080260761357,0.5208584518929347,Чувашия,972,62.57142857142857,55.714285714285715,865.4285714285714,712.0,-14,15
2020-05-13,1360,334,8,0,78,32,1.177,1.27,0.561354846432301,0.5300537343274878,Чувашия,1018,66.85714285714286,58.642857142857146,907.5714285714286,751.7857142857143,16,46
2020-05-14,1439,344,8,0,79,10,1.171,1.264,0.570477115502785,0.5534341428644163,Чувашия,1087,69.85714285714286,60.92857142857143,953.2857142857143,795.0714285714286,1,69
2020-05-15,1522,405,8,0,83,61,1.119,1.255,0.5790528946937906,0.5484695770008754,Чувашия,1109,72.0,63.92857142857143,992.4285714285714,838.4285714285714,4,22
2020-05-16,1603,457,8,0,81,52,1.216,1.253,0.589245082578857,0.5515169138315402,Чувашия,1138,74.57142857142857,66.21428571428571,1030.2857142857142,881.3571428571429,-2,29
2020-05-17,1700,517,8,0,97,60,1.219,1.251,0.6033675004968909,0.5549048869410809,Чувашия,1175,79.42857142857143,69.21428571428571,1065.142857142857,923.2142857142857,16,37
2020-05-18,1787,559,8,0,87,42,1.18,1.247,0.6147696076070428,0.5602832645225881,Чувашия,1220,81.0,70.85714285714286,1102.7142857142858,963.7142857142857,-10,45
2020-05-19,1863,559,8,0,76,0,1.129,1.241,0.6211221540236247,0.5864943387004806,Чувашия,1296,83.0,72.78571428571429,1149.0,1007.2142857142857,-11,76
2020-05-20,1936,599,8,0,73,40,1.037,1.23,0.6271359388412886,0.6031560172641497,Чувашия,1329,82.28571428571429,74.57142857142857,1193.4285714285713,1050.5,-3,33
2020-05-21,2014,629,9,1,78,30,0.924,1.213,0.6342228408396682,0.6204514505758114,Чувашия,1376,82.14285714285714,76.0,1234.7142857142858,1094.0,5,47
2020-05-22,2104,659,9,0,90,30,0.911,1.197,0.6445130618046365,0.6428680150778515,Чувашия,1436,83.14285714285714,77.57142857142857,1281.4285714285713,1136.9285714285713,12,60
2020-05-23,2195,686,9,0,91,27,0.974,1.186,0.6535033136637272,0.6679788740548099,Чувашия,1500,84.57142857142857,79.57142857142857,1333.142857142857,1181.7142857142858,1,64
2020-05-24,2290,717,10,1,95,31,1.063,1.181,0.6647681584760843,0.6866074213344696,Чувашия,1563,84.28571428571429,81.85714285714286,1388.5714285714287,1226.857142857143,4,63
2020-05-25,2387,720,11,1,97,3,1.188,1.181,0.6753869964660312,0.7168955306585395,Чувашия,1656,85.71428571428571,83.35714285714286,1450.857142857143,1276.7857142857142,2,93
2020-05-26,2472,765,11,0,85,45,1.161,1.18,0.6822283919611858,0.7458026613194023,Чувашия,1696,87.0,85.0,1508.0,1328.5,-12,40
2020-05-27,2545,922,12,1,73,157,1.054,1.175,0.6865760224452357,0.7175818693653565,Чувашия,1611,87.0,84.64285714285714,1548.2857142857142,1370.857142857143,-12,-85
2020-05-28,2626,1095,12,0,81,173,0.949,1.166,0.6927827653798565,0.6783793922721021,Чувашия,1519,87.42857142857143,84.78571428571429,1568.7142857142858,1401.7142857142858,8,-92
2020-05-29,2709,1187,12,0,83,92,0.863,1.153,0.6988749377616911,0.6741312189721061,Чувашия,1510,86.42857142857143,84.78571428571429,1579.2857142857142,1430.357142857143,2,-9
2020-05-30,2798,1212,14,2,89,25,0.886,1.143,0.7055411964949884,0.7000636826377972,Чувашия,1572,86.14285714285714,85.35714285714286,1589.5714285714287,1461.357142857143,6,62
2020-05-31,2885,1242,14,0,87,30,0.971,1.137,0.7108660245464379,0.7105252827489347,Чувашия,1629,85.0,84.64285714285714,1599.0,1493.7857142857142,-2,57
2020-06-01,2973,1272,14,0,88,30,1.033,1.133,0.7165962041853268,0.7204906340488413,Чувашия,1687,83.71428571428571,84.71428571428571,1603.4285714285713,1527.142857142857,1,58
2020-06-02,3061,1319,14,0,88,47,1.093,1.132,0.7223752244885437,0.7457308205196812,Чувашия,1728,84.14285714285714,85.57142857142857,1608.0,1558.0,0,41
2020-06-03,3148,1369,14,0,87,50,1.074,1.13,0.7282367555988406,0.7637221176521495,Чувашия,1765,86.14285714285714,86.57142857142857,1630.0,1589.142857142857,-1,37
2020-06-04,3231,1431,15,1,83,62,1.018,1.127,0.7324736799151228,0.772389561274075,Чувашия,1785,86.42857142857143,86.92857142857143,1668.0,1618.357142857143,-4,20
2020-06-05,3311,1476,15,0,80,45,0.974,1.122,0.7360492981855529,0.7857494409090516,Чувашия,1820,86.0,86.21428571428571,1712.2857142857142,1645.7857142857142,-3,35
2020-06-06,3395,1525,16,1,84,49,0.949,1.117,0.7401529140659575,0.8006010985594362,Чувашия,1854,85.28571428571429,85.71428571428571,1752.5714285714287,1671.0714285714287,4,34
2020-06-07,3475,1625,16,0,80,100,0.934,1.111,0.7430405432855863,0.780149989578149,Чувашия,1834,84.28571428571429,84.64285714285714,1781.857142857143,1690.4285714285713,-4,-20
2020-06-08,3561,1727,16,0,86,102,0.954,1.107,0.7470765202723966,0.7575031562631511,Чувашия,1818,84.0,83.85714285714286,1800.5714285714287,1702.0,6,-16
2020-06-09,3646,1769,18,2,85,42,0.991,1.104,0.751360630434021,0.7853358905683652,Чувашия,1859,83.57142857142857,83.85714285714286,1819.2857142857142,1713.642857142857,-1,41
2020-06-10,3725,1829,18,0,79,60,0.988,1.101,0.754572506821538,0.800798239778949,Чувашия,1878,82.42857142857143,84.28571428571429,1835.4285714285713,1732.7142857142858,-6,19
2020-06-11,3802,1957,18,0,77,128,1.0,1.099,0.7567132928372967,0.778261499271578,Чувашия,1827,81.57142857142857,84.0,1841.4285714285713,1754.7142857142858,-2,-51
2020-06-12,3878,2030,18,0,76,73,0.961,1.095,0.7582764169777269,0.7776049766718507,Чувашия,1830,81.0,83.5,1842.857142857143,1777.5714285714287,-1,3
2020-06-13,3956,2105,18,0,78,75,0.925,1.091,0.7605805482870596,0.7680414314984979,Чувашия,1833,80.14285714285714,82.71428571428571,1839.857142857143,1796.2142857142858,2,3
2020-06-14,4033,2156,18,0,77,51,0.933,1.088,0.7624337384018572,0.7682897597183075,Чувашия,1859,79.71428571428571,82.0,1843.4285714285713,1812.642857142857,-1,26
2020-06-15,4112,2197,18,0,79,41,0.948,1.084,0.7654362353641965,0.7724570404756088,Чувашия,1897,78.71428571428571,81.35714285714286,1854.7142857142858,1827.642857142857,2,38
2020-06-16,4186,2261,18,0,74,64,0.972,1.082,0.7674284729530046,0.7819804156346876,Чувашия,1907,77.14285714285714,80.35714285714286,1861.5714285714287,1840.4285714285713,-5,10
2020-06-17,4259,2346,21,3,73,85,0.977,1.08,0.7697437741843951,0.7834984947055876,Чувашия,1892,76.28571428571429,79.35714285714286,1863.5714285714287,1849.5,-1,-15
2020-06-18,4331,2361,21,0,72,15,0.968,1.078,0.7718890518650272,0.813887450515309,Чувашия,1949,75.57142857142857,78.57142857142857,1881.0,1861.2142857142858,-1,57
2020-06-19,4401,2424,21,0,70,63,0.932,1.075,0.7733765857207374,0.8259577055604351,Чувашия,1956,74.71428571428571,77.85714285714286,1899.0,1870.9285714285713,-2,7
2020-06-20,4472,2506,23,2,71,82,0.929,1.072,0.7751078079285625,0.8290734687956033,Чувашия,1943,73.71428571428571,76.92857142857143,1914.7142857142858,1877.2857142857142,1,-13
2020-06-21,4541,2538,23,0,69,32,0.931,1.07,0.7766641581719915,0.8359438988761199,Чувашия,1980,72.57142857142857,76.14285714285714,1932.0,1887.7142857142858,-2,37
2020-06-22,4612,2558,24,1,71,20,0.943,1.067,0.7786857567366786,0.8470403658546762,Чувашия,2030,71.42857142857143,75.07142857142857,1951.0,1902.857142857143,2,50
2020-06-23,4678,2605,24,0,66,47,0.958,1.066,0.7800501913440775,0.8722229553416738,Чувашия,2049,70.28571428571429,73.71428571428571,1971.2857142857142,1916.4285714285713,-5,19
2020-06-24,4740,2717,25,1,62,112,0.937,1.063,0.781042741492978,0.8704137732742021,Чувашия,1998,68.71428571428571,72.5,1986.4285714285713,1925.0,-4,-51
2020-06-25,4802,2767,25,0,62,50,0.926,1.061,0.7820923331498354,0.8730589640569009,Чувашия,2010,67.28571428571429,71.42857142857143,1995.142857142857,1938.0714285714287,0,12
2020-06-26,4860,2807,28,3,58,40,0.883,1.058,0.7828683911249142,0.8886996897231206,Чувашия,2025,65.57142857142857,70.14285714285714,2005.0,1952.0,-4,15
2020-06-27,4915,2830,28,0,55,23,0.856,1.055,0.7830847324765872,0.9129035837124154,Чувашия,2057,63.285714285714285,68.5,2021.2857142857142,1968.0,-3,32
2020-06-28,4973,2862,30,2,58,32,0.869,1.053,0.7838445740081363,0.9196692549397419,Чувашия,2081,61.714285714285715,67.14285714285714,2035.7142857142858,1983.857142857143,3,24
2020-06-29,5025,2882,31,1,52,20,0.854,1.05,0.7837406185078203,0.9240462023101155,Чувашия,2112,59.0,65.21428571428571,2047.4285714285713,1999.2142857142858,-6,31
2020-06-30,5076,2900,31,0,51,18,0.871,1.048,0.7835159118868749,0.9496234709733973,Чувашия,2145,56.857142857142854,63.57142857142857,2061.1428571428573,2016.2142857142858,-1,33
2020-07-01,5134,2920,32,1,58,20,0.924,1.046,0.7845294580573192,0.9831574583892799,Чувашия,2182,56.285714285714285,62.5,2087.4285714285716,2036.9285714285713,7,37
2020-07-02,5194,2940,33,1,60,20,0.948,1.045,0.7855830239047742,0.9981843023046777,Чувашия,2221,56.0,61.642857142857146,2117.5714285714284,2056.3571428571427,2,39
2020-07-03,5253,2960,34,1,59,20,1.022,1.045,0.7865150033763398,1.026207122122736,Чувашия,2259,56.142857142857146,60.857142857142854,2151.0,2078.0,-1,38
2020-07-04,5315,2983,37,3,62,23,1.106,1.045,0.7879735810174718,1.0546438796189497,Чувашия,2295,57.142857142857146,60.214285714285715,2185.0,2103.1428571428573,3,36
2020-07-05,5386,3008,40,3,71,25,1.151,1.047,0.7906043440670179,1.0610874103657983,Чувашия,2338,59.0,60.357142857142854,2221.714285714286,2128.714285714286,9,43
2020-07-06,5454,3029,40,0,68,21,1.176,1.048,0.7928915974425103,1.068371282538289,Чувашия,2385,61.285714285714285,60.142857142857146,2260.714285714286,2154.0714285714284,-3,47
2020-07-07,5521,3053,43,3,67,24,1.175,1.049,0.7952695792460712,1.1029946874317735,Чувашия,2425,63.57142857142857,60.214285714285715,2300.714285714286,2180.9285714285716,-1,40
